order_id,order_item_id,customer_id,fecha,año,mes,mes_nombre,dia_semana,estado,ciudad,categoria,peso_producto_g,precio,costo_envio,valor_total_pagado,metodo_pago,cuotas,estado_orden,dias_entrega,dias_retraso,rating
a4319b6643948acd1eb9e4e0c8b0d473,1.0,a73f82fba93cdf03b47dadcbf69fc312,2017-09-19,2017,9,2017-09,Tuesday,SP,indaiatuba,Sports Leisure,1200.0,36.9,11.73,48.63,Boleto,1.0,Delivered,7.0,-2.0,5.0
166e8da2582560e757c1c41e4a4148c7,1.0,221624054ca47ae560a9af1059268c30,2017-09-19,2017,9,2017-09,Tuesday,GO,goiania,Health Beauty,180.0,46.4,15.79,62.19,Credit Card,1.0,Delivered,7.0,-13.0,5.0
2edbc93b3992472ccbcb8d52b57fc375,1.0,dad91823e2eeed77b5d7972cc652440b,2017-09-19,2017,9,2017-09,Tuesday,SP,guarulhos,Toys,4267.0,89.8,18.0,107.8,Voucher,1.0,Delivered,8.0,-28.0,4.0
a54631fe619310f5beb87f833a0467e8,1.0,f8e2143e935803a90abc0998e9aa5081,2017-09-19,2017,9,2017-09,Tuesday,SP,itapecerica da serra,Stationery,3000.0,59.9,25.26,85.16,Boleto,1.0,Delivered,13.0,-4.0,3.0
bdd3ff4ef47b27548e0f1337fd6d042d,1.0,dc5e67641a1399fb3d2fe80769d85520,2017-09-19,2017,9,2017-09,Tuesday,MG,piranga,Electronics,1000.0,64.4,17.7,82.1,Credit Card,3.0,Delivered,7.0,-14.0,5.0
bc2b2f5f5aad2762906c62abe09d5677,1.0,8c591cc5614f1f31c28256ccdd155d44,2017-09-19,2017,9,2017-09,Tuesday,SP,sao paulo,Computers Accessories,325.0,98.0,16.13,114.13,Credit Card,1.0,Delivered,6.0,-18.0,5.0
c3be15258fc4adeb2c7569983b4afb99,6.0,06c2c1e92714f3fe285f962909a59c15,2017-09-19,2017,9,2017-09,Tuesday,SP,sao paulo,Garden Tools,150.0,107.0,8.0,690.0,Boleto,1.0,Delivered,2.0,-7.0,5.0
cbb0c16aad97026473749dae23084e7c,1.0,5c55bfd2c2e052389bdc5c4b7a9d87e5,2017-09-19,2017,9,2017-09,Tuesday,SP,sao carlos,Garden Tools,3600.0,209.8,19.36,229.16,Credit Card,1.0,Delivered,7.0,-9.0,5.0
38c2b634e9399138e8c5e726ddfe765d,1.0,e0ea4f96f422dab31934d5659c620dc2,2017-09-19,2017,9,2017-09,Tuesday,RJ,nova iguacu,Food Drink,1200.0,34.99,17.6,210.36,Boleto,1.0,Delivered,45.0,28.0,1.0
4b5f8550e687d71b64917312c8574b4b,1.0,a172fff2eeeec9bce6fd35f572e3c6c0,2017-09-20,2017,9,2017-09,Wednesday,SP,sao paulo,Sports Leisure,200.0,39.99,7.78,47.77,Credit Card,1.0,Delivered,2.0,-13.0,5.0
4d7a50dd7785d456154efdc27f2154b8,2.0,7ac030d8127ff4ab19987a3981d53deb,2017-09-20,2017,9,2017-09,Wednesday,ES,colatina,Furniture Decor,850.0,38.4,16.11,163.53,Boleto,1.0,Delivered,7.0,-18.0,4.0
c66d7d7161db3e10260d556577fc86ca,2.0,80a06e57e66a5c1c7b46d45032a3391d,2017-09-20,2017,9,2017-09,Wednesday,MG,frutal,Food Drink,200.0,23.4,8.63,91.08,Credit Card,1.0,Delivered,6.0,-21.0,3.0
48aa77d876153f53a73647dd55d01691,1.0,4306191b03c176021796f003c6d66c11,2017-09-20,2017,9,2017-09,Wednesday,SP,sao paulo,Cool Stuff,15350.0,610.0,37.54,647.54,Credit Card,8.0,Delivered,12.0,-9.0,5.0
1eea1a20e6a12130a19a5299597af94a,1.0,00b14856ef33f09ac83df50620ce60b1,2017-09-20,2017,9,2017-09,Wednesday,SP,santos,Furniture Decor,1950.0,95.9,13.23,109.13,Credit Card,2.0,Delivered,3.0,-9.0,5.0
fce5031b8cd60863c55256f9d930d269,1.0,d3ad4dc86c316469ac1f47a303bf5e3e,2017-09-20,2017,9,2017-09,Wednesday,SP,francisco morato,Toys,1500.0,79.9,11.76,91.66,Credit Card,5.0,Delivered,9.0,-4.0,1.0
19530a2973e25dffb52a39210f27ebb0,1.0,fb414321e11f6ff470a42cf778c60753,2017-09-20,2017,9,2017-09,Wednesday,SP,votorantim,Pet Shop,1050.0,94.9,11.87,106.77,Credit Card,1.0,Delivered,1.0,-13.0,2.0
74c25aa167f9836099a217d0fa82ed0f,1.0,ad25199a971f5e90e17e19846f615d7b,2017-09-20,2017,9,2017-09,Wednesday,MG,montes claros,Health Beauty,792.0,159.9,15.87,175.77,Credit Card,3.0,Delivered,12.0,-15.0,5.0
e3789526cc0c6ef10b87251d5be32b33,1.0,e10372b638b992412298a0091a2d937d,2017-09-20,2017,9,2017-09,Wednesday,SP,sao bernardo do campo,Housewares,2958.0,28.0,22.53,101.06,Credit Card,8.0,Delivered,2.0,-13.0,5.0
daf2a6548710139ae39eec18beb70a17,1.0,3832b0345716cf35407858cc6a08ea17,2017-09-20,2017,9,2017-09,Wednesday,SP,sao paulo,Bed Bath Table,9750.0,148.0,14.64,162.64,Credit Card,1.0,Delivered,4.0,-14.0,5.0
ae7f8eca3f2f84891e130184c3c3b45b,1.0,d545226aa6bc59239e7fefe480d803cb,2017-09-20,2017,9,2017-09,Wednesday,RJ,aperibe,Computers Accessories,900.0,36.9,16.11,159.03,Credit Card,10.0,Delivered,20.0,-1.0,1.0
26da4fbffcbe7dcaf4e1857417920b43,1.0,1739c1a969076599835a1d86b968ed5e,2017-09-20,2017,9,2017-09,Wednesday,SP,sao paulo,Sports Leisure,800.0,69.9,16.25,86.15,Credit Card,1.0,Delivered,5.0,-14.0,5.0
0cd5a59b77b1409abb6f791b2322b910,1.0,12d14cfe9f206dc5718f17fdd1c32b6c,2017-09-20,2017,9,2017-09,Wednesday,SP,osasco,Perfumery,50.0,13.99,7.78,21.77,Credit Card,1.0,Delivered,5.0,-10.0,2.0
941d226d049bdb705438d2df05047b54,1.0,054768a77848b10d24141691cddd0ed1,2017-09-21,2017,9,2017-09,Thursday,RS,espumoso,Telephony,100.0,35.0,15.1,50.1,Boleto,1.0,Delivered,13.0,-20.0,5.0
18c48366114e65c415b2c19448f7c146,1.0,a7bfe37a3126d9f69b7388135be12f1e,2017-09-21,2017,9,2017-09,Thursday,MG,claudio,Stationery,550.0,36.9,16.11,53.01,Credit Card,1.0,Delivered,11.0,-21.0,2.0
c3474da948bb89ce980046e431c0752f,1.0,e05f1f9cf952a4dd066aa550089b89dd,2017-09-21,2017,9,2017-09,Thursday,BA,camacari,Watches Gifts,250.0,29.0,15.79,89.58,Credit Card,4.0,Delivered,18.0,-9.0,1.0
273ca519104461b29b7e89ebad868563,1.0,6c26f84cf2c64b34aabb545b1ce5442b,2017-09-21,2017,9,2017-09,Thursday,SC,palhoca,Sports Leisure,2675.0,645.0,35.26,680.26,Credit Card,5.0,Delivered,26.0,-6.0,4.0
b29379bd37fb3341ad28686c0878a7a4,1.0,86ef6f70541aecb8e52399900b2b1391,2017-09-21,2017,9,2017-09,Thursday,MG,conselheiro pena,Home Confort,3800.0,199.9,26.24,226.14,Credit Card,6.0,Delivered,12.0,-15.0,5.0
c8714809bc84ffb9c675dcf4a6455df9,1.0,e02b0a31345a94677bcc33aa9bc0909a,2017-09-21,2017,9,2017-09,Thursday,SC,fraiburgo,Bed Bath Table,9750.0,148.0,25.88,173.88,Credit Card,6.0,Delivered,17.0,-14.0,4.0
c6eb7d8978a0d7a7e592ef611e4daf04,1.0,1b359570aa2cf78d48bd2d1a1a2e049c,2017-09-21,2017,9,2017-09,Thursday,MG,manhuacu,Fashion Underwear Beach,200.0,59.9,15.17,150.14,Credit Card,2.0,Delivered,8.0,-19.0,5.0
2610d02cf7ff695863673e09146bdb67,1.0,d559dc84324405217e129c2448f7b1d5,2017-09-21,2017,9,2017-09,Thursday,PR,clevelandia,Sports Leisure,150.0,25.9,15.1,123.0,Boleto,1.0,Delivered,12.0,-20.0,5.0
78992d027a6b96141150b632f446ff18,1.0,b6edd5d18e1065259987dab494973de3,2017-09-21,2017,9,2017-09,Thursday,SC,catanduvas,Sports Leisure,2400.0,193.0,18.6,211.6,Credit Card,3.0,Delivered,15.0,-18.0,5.0
d6d59c5812d95b8d6500ff342ff60d48,1.0,a0302ff99a88b577e90a3e823e23f03a,2017-09-21,2017,9,2017-09,Thursday,SP,sao paulo,Watches Gifts,300.0,235.9,13.15,249.05,Credit Card,8.0,Delivered,13.0,-9.0,5.0
736bc8f7f380882879634ac0922e49e1,1.0,eee877487bd27956010c31db444ec903,2017-09-21,2017,9,2017-09,Thursday,SP,francisco morato,Watches Gifts,200.0,99.9,7.95,107.85,Credit Card,7.0,Delivered,6.0,-12.0,5.0
ae84411ef203ed6a3cdc4e239536b958,1.0,b435b489e4d9921ea0ac305e4e9ae452,2017-09-21,2017,9,2017-09,Thursday,MG,nova serrana,Watches Gifts,200.0,29.0,15.1,44.1,Credit Card,4.0,Delivered,8.0,-17.0,4.0
f30e8dff78289bedf547826b43376e36,1.0,892510fe0e53bb84948939d77834d932,2017-09-21,2017,9,2017-09,Thursday,SP,sao paulo,Perfumery,350.0,35.9,7.78,43.68,Credit Card,1.0,Delivered,5.0,-10.0,5.0
3811e225018df1f58837ddec911d3e55,1.0,8cf15db55b7c5e0fc1a421e69dbcd094,2017-09-21,2017,9,2017-09,Thursday,MG,belo horizonte,Bed Bath Table,5925.0,99.99,25.54,125.53,Credit Card,3.0,Delivered,12.0,-16.0,4.0
c3474da948bb89ce980046e431c0752f,2.0,e05f1f9cf952a4dd066aa550089b89dd,2017-09-21,2017,9,2017-09,Thursday,BA,camacari,Watches Gifts,200.0,29.0,15.79,89.58,Credit Card,4.0,Delivered,18.0,-9.0,1.0
eed7032833c20585a8c215c9e45e6362,1.0,80184ddbff3497c53fabf8a67aecb993,2017-09-22,2017,9,2017-09,Friday,PR,curitiba,Health Beauty,300.0,64.9,14.2,79.1,Credit Card,3.0,Delivered,8.0,-16.0,5.0
2fc4ba497db1306b9048aceaf0f7e5a9,2.0,3ebebafcab1829291818288df19d4def,2017-09-22,2017,9,2017-09,Friday,RJ,rio de janeiro,Auto,1277.0,112.33,27.28,324.34,Boleto,1.0,Delivered,11.0,-16.0,5.0
2c833074fc9fbb5d8c24ec212ce02bff,1.0,a9d27ae943179884354286b37d064e0f,2017-09-22,2017,9,2017-09,Friday,PE,santa cruz,Cool Stuff,1950.0,159.0,60.28,219.28,Boleto,1.0,Delivered,18.0,-23.0,2.0
c60c60940d6eaab173201faf9bf1276c,2.0,0af1c58b035366f36dfa7bdde00b27ca,2017-09-22,2017,9,2017-09,Friday,SP,sao paulo,Cool Stuff,300.0,11.99,2.41,59.31,Boleto,1.0,Delivered,11.0,-6.0,5.0
acf63fc70f653d6bd063dafc3701eafe,1.0,382ba68dec58c88eeb698f87a50d2740,2017-09-22,2017,9,2017-09,Friday,SP,monte azul paulista,Sports Leisure,5600.0,149.99,19.93,169.92,Credit Card,5.0,Delivered,11.0,-13.0,5.0
c60c60940d6eaab173201faf9bf1276c,1.0,0af1c58b035366f36dfa7bdde00b27ca,2017-09-22,2017,9,2017-09,Friday,SP,sao paulo,Cool Stuff,300.0,11.99,18.52,59.31,Boleto,1.0,Delivered,11.0,-6.0,5.0
63feb73dbeecb88b203169646aaf07e9,1.0,0f7e4e6eb677ee7082ac61e7e190aa42,2017-09-22,2017,9,2017-09,Friday,RJ,rio de janeiro,Garden Tools,1550.0,59.9,17.67,77.57,Credit Card,3.0,Delivered,12.0,-13.0,5.0
5e3e4a506d4cacd33f33b902f7be3eb6,1.0,2c5abc3a69a51d27f10be032ab66beaa,2017-09-22,2017,9,2017-09,Friday,PI,teresina,Cool Stuff,1400.0,129.99,25.46,155.45,Credit Card,3.0,Delivered,11.0,-15.0,5.0
4386700b3af86ed03733e04c9d3b2926,1.0,196b1744b9b46f66568356e20ab4a968,2017-09-22,2017,9,2017-09,Friday,SP,jundiai,Watches Gifts,396.0,117.0,12.32,129.32,Credit Card,2.0,Delivered,17.0,-9.0,4.0
724c2f14a18a11392fa354b017ba9dfe,1.0,990c368dbfdee68ed134dca15b5e9dbd,2017-09-22,2017,9,2017-09,Friday,RN,natal,Watches Gifts,300.0,659.99,25.42,685.41,Boleto,1.0,Delivered,13.0,-18.0,5.0
07bebe0626c8053ad425381fe0882655,1.0,a7077f133d9d048e55dc77a59d97c83e,2017-09-22,2017,9,2017-09,Friday,PR,ponta grossa,Garden Tools,1500.0,59.9,17.67,77.57,Boleto,1.0,Delivered,13.0,-14.0,5.0
731a8110be2ef91dd6967336a930b4e3,1.0,e77145a7d72368000b90adeabd26e719,2017-09-22,2017,9,2017-09,Friday,SP,cotia,Computers Accessories,138.0,187.0,15.06,202.06,Credit Card,7.0,Delivered,10.0,-14.0,4.0
c2ec4601c71af45d10781c0d50d98d63,1.0,475e7eabe4398e4bc39730cc7d5285a1,2017-09-23,2017,9,2017-09,Saturday,SP,campinas,Office Furniture,10475.0,129.99,21.56,151.55,Credit Card,10.0,Delivered,12.0,-11.0,5.0
91d14212d8350307a23f62cdab6b4978,2.0,1e434301a5cb198f25c4362829482d04,2017-09-23,2017,9,2017-09,Saturday,SP,piracicaba,Furniture Decor,850.0,38.4,12.69,153.27,Credit Card,3.0,Delivered,5.0,-19.0,5.0
ff455a4ac6c4471e4e1ddc55f6610e60,1.0,db2bae68f396fde5433217c9730d1b7e,2017-09-23,2017,9,2017-09,Saturday,RJ,niteroi,Telephony,450.0,299.99,20.08,320.07,Credit Card,4.0,Delivered,9.0,-18.0,4.0
1fa40f202d5d233b6491e976c557b822,1.0,50fd5707c28d0a64dc20d67f937dd9ba,2017-09-23,2017,9,2017-09,Saturday,AM,manaus,Housewares,600.0,28.9,21.15,50.05,Credit Card,1.0,Delivered,25.0,-25.0,4.0
ebf2e7e7b736b66853e7a984a54cd3dc,1.0,980e54fe9de38e6ca4cf3c607e2215b9,2017-09-23,2017,9,2017-09,Saturday,RJ,nova friburgo,Home Construction,850.0,29.1,17.92,47.02,Credit Card,1.0,Delivered,12.0,-15.0,5.0
1cd0a2330def1be519e011cc6ef20db4,5.0,3cece65c04345bbf576cca0ee4059189,2017-09-23,2017,9,2017-09,Saturday,PE,caruaru,Sports Leisure,150.0,25.9,25.63,257.65,Credit Card,4.0,Delivered,11.0,-21.0,5.0
1871eea34c05e21129b1a6a25e0ec985,2.0,d78c7834a65d4a9d5625d2d60495848f,2017-09-23,2017,9,2017-09,Saturday,SP,indaiatuba,Bed Bath Table,200.0,8.99,11.85,41.68,Credit Card,4.0,Delivered,5.0,-18.0,4.0
1670149b3cfc61a2c70f3f6189f7005d,1.0,11a98fd756d133f16d8d8991c5acc95e,2017-09-23,2017,9,2017-09,Saturday,PB,esperanca,Health Beauty,600.0,205.0,45.28,250.28,Credit Card,8.0,Delivered,18.0,-15.0,3.0
13ec45fa1c7f7faeb411e7b318ea9b44,2.0,6b560c6138cc591b47be39938ca99286,2017-09-23,2017,9,2017-09,Saturday,SP,sao paulo,Health Beauty,150.0,12.9,7.78,41.36,Credit Card,3.0,Delivered,2.0,-14.0,1.0
9c9b21a2db3ef4c7109f69f7f3614d71,1.0,0b5ed41783e17d8e75af1284dff5b43d,2017-09-23,2017,9,2017-09,Saturday,PA,belem,Sports Leisure,2900.0,279.99,37.32,317.31,Credit Card,3.0,Delivered,18.0,-16.0,5.0
1914c742b8eb90f77c7459441e819a11,1.0,f1548444c208edf9769ea46ce3b9e4a5,2017-09-24,2017,9,2017-09,Sunday,PR,curitiba,Garden Tools,1850.0,59.9,17.67,77.57,Credit Card,1.0,Delivered,11.0,-15.0,5.0
3edd1b04b1ee7569080c9e234c2b029f,2.0,0211481bc6a8abb8fb636b2309bb9931,2017-09-24,2017,9,2017-09,Sunday,RS,tres de maio,Baby,3600.0,130.0,18.16,296.32,Credit Card,8.0,Delivered,11.0,-15.0,1.0
31c728d11563b29a76dc77a51634588c,1.0,a5be4a065b34b1681afd223a29fd2bde,2017-09-24,2017,9,2017-09,Sunday,AL,satuba,Health Beauty,1400.0,288.0,70.44,358.44,Credit Card,8.0,Delivered,11.0,-14.0,5.0
d4b9a0a5998cc96610a91b5de647f440,1.0,59b5afd367220e7d7e8b23cf010e44c7,2017-09-24,2017,9,2017-09,Sunday,RO,porto velho,Watches Gifts,300.0,56.0,21.19,77.19,Credit Card,1.0,Delivered,15.0,-22.0,5.0
366d799ad8ce30435d27ed0f7e3eca9d,1.0,f03ee1479f8cf2a655f477c17ac01ff9,2017-09-24,2017,9,2017-09,Sunday,SP,indaiatuba,Sports Leisure,5200.0,149.99,16.75,166.74,Credit Card,2.0,Delivered,2.0,-14.0,4.0
1f78837ac58fa81b2191c703d510080b,1.0,a78698d788079ac93aeae0b1f3fd8bf0,2017-09-24,2017,9,2017-09,Sunday,SP,santos,Telephony,200.0,15.0,7.78,22.78,Credit Card,2.0,Delivered,6.0,-10.0,4.0
ab5f199b8bdeb7e529bd36b79766cdc6,1.0,c4d9cce6be1cdccf5d4b0378b7420405,2017-09-24,2017,9,2017-09,Sunday,SC,jaragua do sul,Bed Bath Table,10800.0,159.9,14.51,174.41,Boleto,1.0,Delivered,4.0,-12.0,1.0
45193dbb3e96a6b68bcd317c6f840fb5,2.0,66d393f3aa4297b658208fce69282699,2017-09-24,2017,9,2017-09,Sunday,RJ,araruama,Bed Bath Table,1750.0,106.99,17.25,248.48,Credit Card,10.0,Delivered,12.0,-17.0,4.0
5dee8eedf4516e7562d1ec0f62833392,1.0,d266372ab3c63af5c6503c9315b213e2,2017-09-24,2017,9,2017-09,Sunday,SP,sao paulo,Toys,1267.0,186.99,16.94,203.93,Credit Card,1.0,Delivered,6.0,-16.0,5.0
bc4bbcc74f039da59c73143881c5388b,1.0,7c4ec56ccef2942f428df26d64f4e93d,2017-09-24,2017,9,2017-09,Sunday,SP,assis,Housewares,4100.0,209.9,18.18,228.08,Credit Card,1.0,Delivered,4.0,-19.0,5.0
bd47e5f8eaab83d29f99b4079683de37,1.0,f153799162eb778d9f56031c0b4b8817,2017-09-24,2017,9,2017-09,Sunday,RJ,niteroi,Fashion Male Clothing,500.0,69.9,18.06,87.96,Credit Card,5.0,Delivered,15.0,-11.0,5.0
498461a2f4ef628aa153ee9d3c57eab2,1.0,fad7d23c35cc53861ea7005b27cbeebf,2017-09-24,2017,9,2017-09,Sunday,SE,aracaju,Auto,7150.0,147.9,34.7,182.6,Boleto,1.0,Delivered,50.0,20.0,3.0
e070ab9017bae918597b4998a81dca1f,1.0,c976067e4623ed60f31af326652803b5,2017-09-24,2017,9,2017-09,Sunday,RS,porto alegre,Auto,5650.0,59.9,25.26,85.16,Credit Card,1.0,Delivered,16.0,-15.0,5.0
0e4741898160da1b1060a7f9c346547a,1.0,12fa7c60052ffc3f836bc38b4b853224,2017-09-24,2017,9,2017-09,Sunday,SP,sao paulo,Furniture Decor,700.0,57.11,13.42,70.53,Boleto,1.0,Delivered,9.0,-13.0,5.0
ca414766885ef23fbb64dcfffe684699,1.0,af75138c42a3bc72157eaf45b6da592f,2017-09-25,2017,9,2017-09,Monday,MT,alta floresta,Baby,3200.0,290.0,29.41,319.41,Credit Card,5.0,Delivered,10.0,-20.0,5.0
ce699ae4abc92356538ece036da1045d,1.0,9b6de7a8f933729d506499252e96e884,2017-09-25,2017,9,2017-09,Monday,RS,sao leopoldo,Furniture Decor,350.0,49.9,14.1,64.0,Voucher,1.0,Delivered,9.0,-20.0,5.0
2090a165b3666a70b271ccaa2fe64319,1.0,8efd68e0deb1e8529af85979c6115dbc,2017-09-25,2017,9,2017-09,Monday,BA,salvador,Cool Stuff,200.0,149.9,17.49,167.39,Credit Card,1.0,Delivered,11.0,-14.0,4.0
36bc3158d94ee7eb9405f0ac77259d07,1.0,b7145cf1615e2b7375e9d77b0406d83d,2017-09-25,2017,9,2017-09,Monday,SP,sao paulo,Cool Stuff,400.0,37.9,14.1,104.0,Credit Card,2.0,Delivered,4.0,-18.0,1.0
5f8cff9210fbe5a642d0e05b4bc974e6,1.0,271d3aca5de3b27397a4b13edf332153,2017-09-25,2017,9,2017-09,Monday,SP,sao paulo,Sports Leisure,400.0,72.9,16.27,89.17,Credit Card,8.0,Delivered,15.0,-12.0,5.0
36bc3158d94ee7eb9405f0ac77259d07,2.0,b7145cf1615e2b7375e9d77b0406d83d,2017-09-25,2017,9,2017-09,Monday,SP,sao paulo,Cool Stuff,400.0,37.9,14.1,104.0,Credit Card,2.0,Delivered,4.0,-18.0,1.0
c906d290e52be53ab891c3e09074a9d9,1.0,e44c64cff0802462066ca4a376a0da59,2017-09-25,2017,9,2017-09,Monday,PR,cascavel,Consoles Games,150.0,19.9,15.1,35.0,Credit Card,1.0,Delivered,11.0,-14.0,3.0
ba7349a4f248a6fa6c18ca067662c2c6,1.0,c313a2707fc8f6da5982ecba956b0a87,2017-09-25,2017,9,2017-09,Monday,SC,anchieta,Fashion Shoes,1500.0,84.9,17.84,102.74,Credit Card,6.0,Delivered,24.0,-11.0,5.0
f418966cc0628d3b0e54c9c61ebd32f8,1.0,307085eda6b09cd096ee22c13a9f7ca4,2017-09-25,2017,9,2017-09,Monday,SP,sao paulo,Housewares,200.0,7.18,14.1,85.12,Boleto,1.0,Delivered,4.0,-19.0,5.0
fee26dd998861d207782234217b367ec,2.0,af1fbbcd3269883e60c418c309cc6d49,2017-09-25,2017,9,2017-09,Monday,GO,rubiataba,Bed Bath Table,1350.0,99.9,16.61,373.69,Credit Card,5.0,Delivered,6.0,-28.0,2.0
cf3f036c0781e6c15f19d4d661e0f640,1.0,2e614ef09050de569eca813df9d75659,2017-09-25,2017,9,2017-09,Monday,MG,teofilo otoni,Cool Stuff,2725.0,126.0,21.37,147.37,Credit Card,3.0,Delivered,8.0,-20.0,4.0
2cfc5ee5cb1e43d70d3dd6f28b2b50d9,1.0,b362e334c001399cbda74951968b9c9d,2017-09-25,2017,9,2017-09,Monday,SP,campinas,Computers Accessories,5875.0,279.0,33.28,624.56,Credit Card,1.0,Delivered,15.0,-16.0,3.0
88c33b2b9b484cba6a371fb39f8b2882,1.0,11554b1aa0d4cd1bae90ea1663b0fa85,2017-09-25,2017,9,2017-09,Monday,RJ,teresopolis,Bed Bath Table,5925.0,99.99,25.54,125.53,Credit Card,6.0,Delivered,22.0,-6.0,4.0
c6a7876557e3e3e31f229852dfa4f5c3,1.0,7211f6a374836aa064addb1e52aa5500,2017-09-25,2017,9,2017-09,Monday,RJ,niteroi,Computers Accessories,6550.0,149.99,63.1,345.51,Credit Card,10.0,Delivered,10.0,-18.0,1.0
781fd3ed9622fb02b51ba3fd214710f9,1.0,e240b086141e7143ed7055f546b8de19,2017-09-25,2017,9,2017-09,Monday,SP,santa cruz do rio pardo,Toys,400.0,79.99,68.13,148.12,Boleto,1.0,Delivered,7.0,-15.0,5.0
8391a032db0a71458e548af0b6e9eb8e,1.0,20030fb3202f47379931ee5ffd196b61,2017-09-25,2017,9,2017-09,Monday,SP,sao paulo,Health Beauty,400.0,325.0,10.47,335.47,Credit Card,5.0,Delivered,4.0,-10.0,4.0
a35d19174da638cd2d36dfd54c07749f,1.0,080251bf5e42a68d0afe41550463d74a,2017-09-26,2017,9,2017-09,Tuesday,SP,sao paulo,Toys,7000.0,129.9,21.75,151.65,Credit Card,4.0,Delivered,6.0,-22.0,5.0
afa0a26ce5b6abc3ffb6387fe93e2721,1.0,c0c0dd0d1683ca0612d2e1147a0eb895,2017-09-26,2017,9,2017-09,Tuesday,MG,ipatinga,Bed Bath Table,1750.0,99.99,21.19,121.18,Credit Card,1.0,Delivered,8.0,-15.0,4.0
9e9c6cc35be71fb9615d8a289dbf39d3,1.0,c8b8581e1155e15c17f6ee4308ed9622,2017-09-26,2017,9,2017-09,Tuesday,MG,ribeirao das neves,Furniture Decor,700.0,57.11,17.65,74.76,Boleto,1.0,Delivered,8.0,-19.0,2.0
8fdcdb0ae93912af54bc9e0ae5e1545d,1.0,ab33b6ca98749b0af2da65865772ffce,2017-09-26,2017,9,2017-09,Tuesday,SP,sao bernardo do campo,Housewares,8400.0,189.9,27.65,217.55,Boleto,1.0,Delivered,7.0,-24.0,5.0
11e22e541201ac67ff98e87193b4fc8d,1.0,acc3529bdb650f4442cc91f8b40e9a7d,2017-09-26,2017,9,2017-09,Tuesday,SP,pederneiras,Bed Bath Table,3050.0,179.99,12.76,192.75,Credit Card,3.0,Delivered,8.0,-16.0,5.0
452994e9759d6496b4b9667faf1c7af4,1.0,09b38464eb15dc38f7388212f156d894,2017-09-26,2017,9,2017-09,Tuesday,SP,sao bernardo do campo,Stationery,7000.0,79.0,13.57,92.57,Credit Card,1.0,Delivered,3.0,-19.0,5.0
46119d4ee7d3833acd9807e510fd9790,1.0,f97051844a65072bb405413262229ce6,2017-09-26,2017,9,2017-09,Tuesday,SP,mogi mirim,Health Beauty,300.0,132.9,15.68,148.58,Boleto,1.0,Delivered,7.0,-21.0,4.0
abb8bdeeece22706515f5f4b05d73d96,1.0,fdb45427f85fe29055e2acca69d3158a,2017-09-26,2017,9,2017-09,Tuesday,SP,aracatuba,Sports Leisure,1700.0,72.0,13.52,85.52,Boleto,1.0,Delivered,3.0,-20.0,5.0
4dc7ae5758351e21e544e7cb0e1f7738,1.0,3d55995a5451ac5f7b9f4dd7d0577b2f,2017-09-26,2017,9,2017-09,Tuesday,MG,mutum,Toys,583.0,38.25,17.92,56.17,Credit Card,1.0,Delivered,9.0,-20.0,4.0
d34bf1d98a956e38ca2dd1bd44f395ae,1.0,2aa73498fc6fe0afcdc0804f3080ac72,2017-09-26,2017,9,2017-09,Tuesday,SP,sao paulo,Audio,167.0,19.9,7.78,27.68,Credit Card,1.0,Delivered,10.0,-5.0,5.0
12eb336877aa5f2ac2449e22b06ba84a,1.0,8ebccdc62dffa0f12b910ffed2214438,2017-09-26,2017,9,2017-09,Tuesday,MG,pocos de caldas,Toys,500.0,69.0,15.23,84.23,Credit Card,1.0,Delivered,3.0,-25.0,5.0
e02aa5434b7b4336b260b5f8c7202d55,1.0,5d657fd206930955673a89aa0a0a54e3,2017-09-26,2017,9,2017-09,Tuesday,MG,vicosa,Health Beauty,175.0,37.9,15.1,53.0,Credit Card,2.0,Delivered,8.0,-19.0,3.0
fc4b2a0590430c3cef1c11dc737e4517,1.0,e7a9bb8214b36109177e6b3b3be6ba33,2017-09-26,2017,9,2017-09,Tuesday,SP,barueri,Garden Tools,1550.0,59.9,13.44,73.34,Credit Card,2.0,Delivered,7.0,-15.0,3.0
0c511eb6cecb1f110a807dad27440c81,1.0,915411390c6b557e49b9cf369572d189,2017-09-26,2017,9,2017-09,Tuesday,RS,canoas,Cool Stuff,1850.0,48.9,16.6,65.5,Credit Card,1.0,Delivered,14.0,-15.0,4.0
8298dcc2f7a6cfcc788481bc06d227e0,1.0,7088d4c9520dacf9055680a903bbdc59,2017-09-26,2017,9,2017-09,Tuesday,TO,peixe,Computers Accessories,496.0,89.99,27.17,117.16,Credit Card,8.0,Delivered,20.0,-10.0,4.0
30ae6774935cd2a70fa74306f407495b,1.0,ce0ae5c05efa10263bab504ec83c6a92,2017-09-27,2017,9,2017-09,Wednesday,SP,sao paulo,Watches Gifts,200.0,49.0,7.78,56.78,Credit Card,1.0,Delivered,7.0,-9.0,5.0
78b0b2d56de7826cbaa0c7a2743b77c5,1.0,bb1745533038c6df892337963532c51d,2017-09-27,2017,9,2017-09,Wednesday,RJ,araruama,Home Confort,1825.0,89.9,17.88,107.78,Credit Card,5.0,Delivered,8.0,-18.0,5.0
38187389c2f33340aa62db07a30a5c89,1.0,59d79f98f34e1e8efd46e293382a8de1,2017-09-27,2017,9,2017-09,Wednesday,RS,encruzilhada do sul,Home Construction,2600.0,239.9,22.17,262.07,Credit Card,10.0,Delivered,7.0,-26.0,5.0
